id,parent_project_id,project_id,rfd_ref_no,transaction_type,transaction_date,value,currency,value_date,description,provider_org,receiver_org,disbursement_channel,sector,recipient_country,recipient_region,narrative,aid_type,tied_status,transaction_code,disbursement_channel_code,flow_type,finance_type
1000001955_0018603819551015_02-07-1986-00:00:00_Disbursement,1100000100,1000001955,0018603819551015,Disbursement,1986-02-07T00:00:00.000Z,168663.15,XDR,1986-02-07T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018603819551015 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018833519551032_11-30-1988-00:00:00_Disbursement,1100000100,1000001955,0018833519551032,Disbursement,1988-11-30T00:00:00.000Z,51611.46,XDR,1988-11-30T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018833519551032 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018835619551033_12-21-1988-00:00:00_Disbursement,1100000100,1000001955,0018835619551033,Disbursement,1988-12-21T00:00:00.000Z,37631.43,XDR,1988-12-21T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018835619551033 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018833019551031_11-25-1988-00:00:00_Disbursement,1100000100,1000001955,0018833019551031,Disbursement,1988-11-25T00:00:00.000Z,37333.51,XDR,1988-11-25T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018833019551031 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018720319551022_07-22-1987-00:00:00_Disbursement,1100000100,1000001955,0018720319551022,Disbursement,1987-07-22T00:00:00.000Z,102391.38,XDR,1987-07-22T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018720319551022 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018620419551017_07-23-1986-00:00:00_Disbursement,1100000100,1000001955,0018620419551017,Disbursement,1986-07-23T00:00:00.000Z,201303.85,XDR,1986-07-23T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018620419551017 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018315919551001_06-08-1983-00:00:00_Disbursement,1100000100,1000001955,0018315919551001,Disbursement,1983-06-08T00:00:00.000Z,30191.6,XDR,1983-06-08T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018315919551001 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018829919551029_10-25-1988-00:00:00_Disbursement,1100000100,1000001955,0018829919551029,Disbursement,1988-10-25T00:00:00.000Z,343915.33,XDR,1988-10-25T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018829919551029 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018806219551026_03-02-1988-00:00:00_Disbursement,1100000100,1000001955,0018806219551026,Disbursement,1988-03-02T00:00:00.000Z,266769.24,XDR,1988-03-02T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018806219551026 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018815519551027_06-03-1988-00:00:00_Disbursement,1100000100,1000001955,0018815519551027,Disbursement,1988-06-03T00:00:00.000Z,181065.54,XDR,1988-06-03T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018815519551027 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018735219551024_12-18-1987-00:00:00_Disbursement,1100000100,1000001955,0018735219551024,Disbursement,1987-12-18T00:00:00.000Z,34859.79,XDR,1987-12-18T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018735219551024 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018418119551012_06-29-1984-00:00:00_Disbursement,1100000100,1000001955,0018418119551012,Disbursement,1984-06-29T00:00:00.000Z,34561.34,XDR,1984-06-29T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018418119551012 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018409719551007_04-06-1984-00:00:00_Disbursement,1100000100,1000001955,0018409719551007,Disbursement,1984-04-06T00:00:00.000Z,115055.25,XDR,1984-04-06T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018409719551007 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018608519551016_03-26-1986-00:00:00_Disbursement,1100000100,1000001955,0018608519551016,Disbursement,1986-03-26T00:00:00.000Z,929029.83,XDR,1986-03-26T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018608519551016 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018412319551008_05-02-1984-00:00:00_Disbursement,1100000100,1000001955,0018412319551008,Disbursement,1984-05-02T00:00:00.000Z,306703.77,XDR,1984-05-02T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018412319551008 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018719819551021_07-17-1987-00:00:00_Disbursement,1100000100,1000001955,0018719819551021,Disbursement,1987-07-17T00:00:00.000Z,618696.03,XDR,1987-07-17T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018719819551021 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018405319551005_02-22-1984-00:00:00_Disbursement,1100000100,1000001955,0018405319551005,Disbursement,1984-02-22T00:00:00.000Z,11533.74,XDR,1984-02-22T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018405319551005 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018918119551039_06-30-1989-00:00:00_Disbursement,1100000100,1000001955,0018918119551039,Disbursement,1989-06-30T00:00:00.000Z,42952.05,XDR,1989-06-30T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018918119551039 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018406719551003_03-07-1984-00:00:00_Disbursement,1100000100,1000001955,0018406719551003,Disbursement,1984-03-07T00:00:00.000Z,411854.42,XDR,1984-03-07T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018406719551003 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018505819551014_02-27-1985-00:00:00_Disbursement,1100000100,1000001955,0018505819551014,Disbursement,1985-02-27T00:00:00.000Z,677367.69,XDR,1985-02-27T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018505819551014 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018405319551006_02-22-1984-00:00:00_Disbursement,1100000100,1000001955,0018405319551006,Disbursement,1984-02-22T00:00:00.000Z,7725.81,XDR,1984-02-22T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018405319551006 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018413219551009_05-11-1984-00:00:00_Disbursement,1100000100,1000001955,0018413219551009,Disbursement,1984-05-11T00:00:00.000Z,51470.16,XDR,1984-05-11T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018413219551009 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0019007319551040_03-14-1990-00:00:00_Disbursement,1100000100,1000001955,0019007319551040,Disbursement,1990-03-14T00:00:00.000Z,542803.16,XDR,1990-03-14T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0019007319551040 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018831419551030_11-09-1988-00:00:00_Disbursement,1100000100,1000001955,0018831419551030,Disbursement,1988-11-09T00:00:00.000Z,19728.33,XDR,1988-11-09T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018831419551030 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018424419551013_08-31-1984-00:00:00_Disbursement,1100000100,1000001955,0018424419551013,Disbursement,1984-08-31T00:00:00.000Z,234533.64,XDR,1984-08-31T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018424419551013 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001955_0018732919551023_11-25-1987-00:00:00_Disbursement,1100000100,1000001955,0018732919551023,Disbursement,1987-11-25T00:00:00.000Z,171561.73,XDR,1987-11-25T00:00:00.000Z,1000001955 L-I--100-,IFAD,MINISTRY OF FINANCE AND PLANNING,Money is disbursed through central Ministry of Finance or Treasury,,JM,LAC,1000001955 0018732919551023 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956__09-14-1982-00:00:00_Commitment,1100000101,1000001956,,Commitment,1982-09-14T00:00:00.000Z,8196809.59,XDR,1982-09-14T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 LOANS,C01, ,2,1,20,421
1000001956_0018423719561011_08-24-1984-00:00:00_Disbursement,1100000101,1000001956,0018423719561011,Disbursement,1984-08-24T00:00:00.000Z,39128.06,XDR,1984-08-24T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018423719561011 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018806419561062_03-04-1988-00:00:00_Disbursement,1100000101,1000001956,0018806419561062,Disbursement,1988-03-04T00:00:00.000Z,45139.23,XDR,1988-03-04T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018806419561062 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018514119561024_05-21-1985-00:00:00_Disbursement,1100000101,1000001956,0018514119561024,Disbursement,1985-05-21T00:00:00.000Z,8602.97,XDR,1985-05-21T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018514119561024 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018608019561034_03-21-1986-00:00:00_Disbursement,1100000101,1000001956,0018608019561034,Disbursement,1986-03-21T00:00:00.000Z,13318.67,XDR,1986-03-21T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018608019561034 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018824419561067_08-31-1988-00:00:00_Disbursement,1100000101,1000001956,0018824419561067,Disbursement,1988-08-31T00:00:00.000Z,29595.99,XDR,1988-08-31T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018824419561067 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018608019561033_03-21-1986-00:00:00_Disbursement,1100000101,1000001956,0018608019561033,Disbursement,1986-03-21T00:00:00.000Z,181730.17,XDR,1986-03-21T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018608019561033 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018708419561049_03-25-1987-00:00:00_Disbursement,1100000101,1000001956,0018708419561049,Disbursement,1987-03-25T00:00:00.000Z,14796.71,XDR,1987-03-25T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018708419561049 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018413219561004_05-11-1984-00:00:00_Disbursement,1100000101,1000001956,0018413219561004,Disbursement,1984-05-11T00:00:00.000Z,70592.61,XDR,1984-05-11T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018413219561004 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018417919561006_06-27-1984-00:00:00_Disbursement,1100000101,1000001956,0018417919561006,Disbursement,1984-06-27T00:00:00.000Z,6359.45,XDR,1984-06-27T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018417919561006 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018621319561040_08-01-1986-00:00:00_Disbursement,1100000101,1000001956,0018621319561040,Disbursement,1986-08-01T00:00:00.000Z,258188.43,XDR,1986-08-01T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018621319561040 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018711919561050_04-29-1987-00:00:00_Disbursement,1100000101,1000001956,0018711919561050,Disbursement,1987-04-29T00:00:00.000Z,18285.29,XDR,1987-04-29T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018711919561050 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018332919561001_11-25-1983-00:00:00_Disbursement,1100000101,1000001956,0018332919561001,Disbursement,1983-11-25T00:00:00.000Z,274295.48,XDR,1983-11-25T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018332919561001 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018511619561023_04-26-1985-00:00:00_Disbursement,1100000101,1000001956,0018511619561023,Disbursement,1985-04-26T00:00:00.000Z,164974.0,XDR,1985-04-26T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018511619561023 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018723819561055_08-26-1987-00:00:00_Disbursement,1100000101,1000001956,0018723819561055,Disbursement,1987-08-26T00:00:00.000Z,116927.98,XDR,1987-08-26T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018723819561055 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018934719561075_12-13-1989-00:00:00_Disbursement,1100000101,1000001956,0018934719561075,Disbursement,1989-12-13T00:00:00.000Z,153611.56,XDR,1989-12-13T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018934719561075 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018711919561051_04-29-1987-00:00:00_Disbursement,1100000101,1000001956,0018711919561051,Disbursement,1987-04-29T00:00:00.000Z,60957.46,XDR,1987-04-29T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018711919561051 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018507419561022_03-15-1985-00:00:00_Disbursement,1100000101,1000001956,0018507419561022,Disbursement,1985-03-15T00:00:00.000Z,85639.73,XDR,1985-03-15T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018507419561022 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018436219561016_12-27-1984-00:00:00_Disbursement,1100000101,1000001956,0018436219561016,Disbursement,1984-12-27T00:00:00.000Z,77912.66,XDR,1984-12-27T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018436219561016 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018719819561053_07-17-1987-00:00:00_Disbursement,1100000101,1000001956,0018719819561053,Disbursement,1987-07-17T00:00:00.000Z,45253.91,XDR,1987-07-17T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018719819561053 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0019033419561079_11-30-1990-00:00:00_Disbursement,1100000101,1000001956,0019033419561079,Disbursement,1990-11-30T00:00:00.000Z,19639.45,XDR,1990-11-30T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0019033419561079 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018708419561048_03-25-1987-00:00:00_Disbursement,1100000101,1000001956,0018708419561048,Disbursement,1987-03-25T00:00:00.000Z,140718.03,XDR,1987-03-25T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018708419561048 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018526119561027_09-18-1985-00:00:00_Disbursement,1100000101,1000001956,0018526119561027,Disbursement,1985-09-18T00:00:00.000Z,39500.0,XDR,1985-09-18T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018526119561027 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0019012719561077_05-07-1990-00:00:00_Disbursement,1100000101,1000001956,0019012719561077,Disbursement,1990-05-07T00:00:00.000Z,315892.62,XDR,1990-05-07T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0019012719561077 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018433319561014_11-28-1984-00:00:00_Disbursement,1100000101,1000001956,0018433319561014,Disbursement,1984-11-28T00:00:00.000Z,153264.24,XDR,1984-11-28T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018433319561014 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018836319561071_12-28-1988-00:00:00_Disbursement,1100000101,1000001956,0018836319561071,Disbursement,1988-12-28T00:00:00.000Z,122859.31,XDR,1988-12-28T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018836319561071 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018903219561072_02-01-1989-00:00:00_Disbursement,1100000101,1000001956,0018903219561072,Disbursement,1989-02-01T00:00:00.000Z,22570.08,XDR,1989-02-01T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018903219561072 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018820219561065_07-20-1988-00:00:00_Disbursement,1100000101,1000001956,0018820219561065,Disbursement,1988-07-20T00:00:00.000Z,46409.93,XDR,1988-07-20T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018820219561065 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018536419561030_12-30-1985-00:00:00_Disbursement,1100000101,1000001956,0018536419561030,Disbursement,1985-12-30T00:00:00.000Z,59613.47,XDR,1985-12-30T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018536419561030 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018820219561066_07-20-1988-00:00:00_Disbursement,1100000101,1000001956,0018820219561066,Disbursement,1988-07-20T00:00:00.000Z,29862.17,XDR,1988-07-20T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018820219561066 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018736219561060_12-28-1987-00:00:00_Disbursement,1100000101,1000001956,0018736219561060,Disbursement,1987-12-28T00:00:00.000Z,17531.33,XDR,1987-12-28T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018736219561060 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018719819561054_07-17-1987-00:00:00_Disbursement,1100000101,1000001956,0018719819561054,Disbursement,1987-07-17T00:00:00.000Z,128219.67,XDR,1987-07-17T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018719819561054 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018736219561059_12-28-1987-00:00:00_Disbursement,1100000101,1000001956,0018736219561059,Disbursement,1987-12-28T00:00:00.000Z,114244.23,XDR,1987-12-28T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018736219561059 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018824419561068_08-31-1988-00:00:00_Disbursement,1100000101,1000001956,0018824419561068,Disbursement,1988-08-31T00:00:00.000Z,226935.41,XDR,1988-08-31T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018824419561068 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018701419561043_01-14-1987-00:00:00_Disbursement,1100000101,1000001956,0018701419561043,Disbursement,1987-01-14T00:00:00.000Z,280242.86,XDR,1987-01-14T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018701419561043 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018608019561035_03-21-1986-00:00:00_Disbursement,1100000101,1000001956,0018608019561035,Disbursement,1986-03-21T00:00:00.000Z,26218.18,XDR,1986-03-21T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018608019561035 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018707719561047_03-18-1987-00:00:00_Disbursement,1100000101,1000001956,0018707719561047,Disbursement,1987-03-18T00:00:00.000Z,180901.3,XDR,1987-03-18T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018707719561047 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018613619561038_05-16-1986-00:00:00_Disbursement,1100000101,1000001956,0018613619561038,Disbursement,1986-05-16T00:00:00.000Z,270087.71,XDR,1986-05-16T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018613619561038 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018924719561073_09-04-1989-00:00:00_Disbursement,1100000101,1000001956,0018924719561073,Disbursement,1989-09-04T00:00:00.000Z,4249.39,XDR,1989-09-04T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018924719561073 Direct Payment/Reimbursement,C01, ,3,1,20,421
1000001956_0018506519561021_03-06-1985-00:00:00_Disbursement,1100000101,1000001956,0018506519561021,Disbursement,1985-03-06T00:00:00.000Z,13796.31,XDR,1985-03-06T00:00:00.000Z,1000001956 L-I--101-,IFAD,MINISTERE DE L'ECONOMIE ET DES FINANCES,Money is disbursed through central Ministry of Finance or Treasury,,BJ,WCA,1000001956 0018506519561021 Direct Payment/Reimbursement,C01, ,3,1,20,421
